_id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape_gang_rape,dowry_deaths,abetment_to_suicide_of_women,miscarriage,acid_attack,attempt_to_acid_attack,cruelty_by_husband_or_his_relatives,kidnapping_and_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnp_and_abductn_of_women_above_18_for_marrg,importation_of_girls_from_foreign,kidnapping_and_abduction_of_women_others,human_trafficking,rape_women_above_18,attempt_to_commit_rape_above_18,assault_on_womenabove_18,insult_to_the_modesty_of_women_above_18,dowry_prohibition,detaining_a_prsn_in_premises_where_prost_is_carried,prostitution_in_or_in_the_vicinity_of_public_places,seducing_or_soliciting_for_purpose_of_prostitution,other_sections_under_itp_act,protection_of_women_from_domestic_violence,publshng_or_transmitting_of_sexually_explicit_mtrl,other_women_centric_cyber_crimes,indecent_representation_of_women
2515,2020,Arunachal Pradesh,12,Lohit,234,Lohit,0,0,0,0,0,0,3,1,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2516,2020,Arunachal Pradesh,12,Longding,666,Longding,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2517,2020,Arunachal Pradesh,12,Lower Dibang Valley,235,Lower Dibang Valley,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2518,2020,Arunachal Pradesh,12,Papum Pare,237,Papum Pare City,0,0,0,0,0,0,33,28,0,,0,0,3,1,14,0,13,2,0,0,0,0,0,0,0,0,0
2519,2020,Arunachal Pradesh,12,Papum Pare,237,Papum Pare Rural,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2520,2020,Arunachal Pradesh,12,Lower Subansiri,236,Subansiri Lower,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2521,2020,Arunachal Pradesh,12,Upper Subansiri,241,Subansiri Upper,0,0,0,0,0,0,5,0,0,,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0
2522,2020,Arunachal Pradesh,12,Tawang,238,Tawang,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2020,Arunachal Pradesh,12,Tirap,239,Tirap,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
2524,2020,Arunachal Pradesh,12,Namsai,678,Namsai,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2525,2020,Arunachal Pradesh,12,Siang,679,Siang,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2526,2020,Arunachal Pradesh,12,Kamle,718,Kamle,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2020,Arunachal Pradesh,12,Kra Daadi,677,Kra Dadi,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2020,Arunachal Pradesh,12,Lower Siang,719,Lower Siang,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2529,2020,Arunachal Pradesh,12,Leparada,724,Leparada,0,0,0,0,0,0,3,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2530,2020,Arunachal Pradesh,12,Shi Yomi,725,Shiyomi,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2531,2020,Assam,18,Kamrup Metro,618,Bieo,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2020,Assam,18,Barpeta,280,Barpeta,0,12,1,0,0,0,882,200,0,,100,0,0,10,129,78,627,0,0,0,0,0,3,0,0,0,0
2533,2020,Assam,18,Baksa,616,Baksa,0,6,0,0,0,0,128,0,0,,56,0,4,1,35,6,86,0,12,0,0,0,0,0,1,0,0
2534,2020,Assam,18,Bongaigaon,281,Bongaigaon,3,7,0,0,0,0,342,4,0,,98,0,0,3,46,25,99,0,0,0,0,0,0,0,0,0,0
2535,2020,Assam,18,Kamrup Metro,618,Cid,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2020,Assam,18,Cachar,282,Cachar,0,9,0,0,0,0,550,0,0,,84,0,0,0,57,0,56,1,47,0,0,0,0,0,0,0,0
2537,2020,Assam,18,Chirang,612,Chirang,0,2,0,0,0,0,91,0,0,,93,0,0,0,20,7,41,0,3,0,0,0,0,0,0,0,0
2538,2020,Assam,18,Darrang,283,Darrang,0,6,0,0,0,0,415,13,0,,150,0,20,2,89,8,290,0,9,0,0,0,1,0,60,0,0
2539,2020,Assam,18,Dhemaji,284,Dhemaji,0,3,10,0,0,0,186,6,0,,24,0,7,0,24,6,121,2,7,0,0,0,0,0,1,0,0
2540,2020,Assam,18,Dhubri,285,Dhubri,0,9,0,0,1,1,976,19,1,,98,0,145,8,111,81,712,5,11,0,0,0,1,0,0,0,0
2541,2020,Assam,18,Dibrugarh,286,Dibrugarh,0,3,0,0,0,0,379,21,0,,125,0,5,0,22,0,78,0,65,0,0,0,0,0,5,0,0
2542,2020,Assam,18,Kamrup Metro,618,Grp,1,0,0,0,0,0,0,0,0,,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0
2543,2020,Assam,18,Goalpara,287,Goalpara,0,2,0,0,0,0,300,0,0,,96,0,0,2,33,27,79,0,0,0,0,0,0,0,0,0,0
2544,2020,Assam,18,Golaghat,288,Golaghat,0,0,0,0,0,0,332,23,0,,105,0,53,1,31,7,44,0,8,0,0,0,0,0,1,0,0
2545,2020,Assam,18,Kamrup Metro,618,Guwahati City,0,2,11,1,0,0,725,90,0,,120,0,65,1,39,5,218,0,33,0,0,0,4,0,48,175,0
2546,2020,Assam,18,Hailakandi,289,Hailakandi,0,3,0,0,0,0,291,0,0,,33,0,0,0,92,24,139,2,8,0,0,0,0,0,0,0,0
2547,2020,Assam,18,West Karbi Anglong,710,Hamren,0,2,0,0,0,0,25,0,0,,1,0,1,0,1,0,6,0,1,0,0,0,0,0,1,0,0
2548,2020,Assam,18,Jorhat,290,Jorhat,0,3,0,0,0,0,596,20,0,,246,0,0,0,47,19,158,0,0,0,0,0,0,0,0,0,0
2549,2020,Assam,18,Kamrup,291,Kamrup,18,20,7,0,0,0,409,56,0,,94,0,130,0,94,0,530,25,37,0,0,0,0,0,10,0,0
2550,2020,Assam,18,Karbi Anglong,292,Karbi Anglong,4,0,0,0,0,0,72,29,0,,20,0,4,0,16,0,25,0,0,0,0,0,0,0,9,7,0
2551,2020,Assam,18,Karimganj,293,Karimganj,0,2,3,25,1,1,289,0,0,,57,0,0,0,59,23,70,2,0,0,0,0,0,0,1,0,0
2552,2020,Assam,18,Kokrajhar,294,Kokrajhar,0,7,0,0,0,0,154,0,0,,83,0,0,5,27,0,74,0,0,0,0,0,0,0,0,0,0
2553,2020,Assam,18,Lakhimpur,295,Lakhimpur,0,3,1,0,1,0,347,10,0,,99,0,23,0,50,15,123,5,131,0,0,0,2,0,0,2,0
2554,2020,Assam,18,Marigaon,296,Morigaon,0,9,0,0,0,0,497,150,0,,120,0,0,1,222,35,168,0,0,0,0,0,0,0,0,0,0
2555,2020,Assam,18,Dima Hasao,299,Dima Hasao,0,0,0,0,0,0,13,6,0,,2,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0
2556,2020,Assam,18,Nagaon,297,Nagaon,0,5,0,0,0,0,863,73,1,,211,0,28,3,77,37,136,0,67,0,0,0,1,0,0,0,0
2557,2020,Assam,18,Nalbari,298,Nalbari,0,2,0,0,1,0,281,23,0,,49,0,7,1,49,0,102,23,7,0,0,0,0,0,27,0,0
2558,2020,Assam,18,Kamrup Metro,618,Rpo,0,5,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2559,2020,Assam,18,Kamrup Metro,618,Sou,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,2020,Assam,18,Kamrup Metro,618,Stf,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,2020,Assam,18,Sivasagar,300,Sibsagar,0,2,0,0,0,0,320,10,0,,103,0,0,1,8,11,120,23,14,0,0,0,0,0,5,0,0
2562,2020,Assam,18,Sonitpur,301,Sonitpur,0,0,0,0,0,0,454,40,0,,0,0,0,17,41,0,23,0,4,0,0,0,2,0,0,0,0
2563,2020,Assam,18,Tinsukia,302,Tinsukia,0,4,12,0,0,0,250,0,0,,98,0,0,0,30,13,104,2,0,0,0,0,0,0,5,0,0
2564,2020,Assam,18,Udalguri,617,Udalguri,0,4,0,0,0,0,101,15,0,,79,0,0,2,29,3,34,0,0,0,0,0,0,0,0,0,0
2565,2020,Assam,18,Tinsukia,302,Sadia,0,0,0,0,0,0,22,0,0,,5,0,0,0,7,0,3,0,4,0,0,0,0,0,0,0,0
2566,2020,Assam,18,Majuli,706,Majuli,0,0,0,0,0,0,42,5,0,,5,0,5,0,2,1,21,0,0,0,0,0,0,0,1,0,0
2567,2020,Assam,18,Biswanath,705,Biswanath,0,3,3,0,0,0,156,4,0,,5,0,6,3,29,5,83,0,0,0,0,0,0,0,15,0,0
2568,2020,Assam,18,Hojai,709,Hojai,0,4,0,0,0,0,593,38,0,,75,0,0,0,59,34,216,0,1,0,0,0,0,0,1,0,0
2569,2020,Assam,18,South Salmara Mancachar,707,South Salmara,0,4,0,3,0,0,258,0,0,,35,0,2,2,42,11,19,0,0,0,0,0,0,0,3,0,0
2570,2020,Assam,18,Charaideo,708,Charaideo,0,5,4,0,0,0,69,8,0,,12,0,0,1,18,4,17,0,0,0,0,0,0,0,12,0,0
2571,2020,Bihar,10,Araria,188,Araria,0,18,0,0,0,0,55,20,0,,47,0,20,0,38,0,5,0,82,0,0,0,0,0,0,0,0
2572,2020,Bihar,10,Arwal,611,Arwal,0,9,0,0,0,0,8,5,0,,6,0,0,0,2,0,5,0,13,0,0,0,0,0,0,0,0
2573,2020,Bihar,10,Aurangabad,189,Aurangabad,0,25,0,0,0,0,39,0,0,,28,0,0,0,11,0,7,0,22,0,0,0,0,0,0,0,0
2574,2020,Bihar,10,Pashchim Champaran,211,Bagaha,0,16,0,0,0,0,29,19,0,,56,0,0,0,12,0,7,0,10,0,0,0,0,0,0,0,0
2575,2020,Bihar,10,Banka,190,Banka,0,19,0,0,0,0,19,2,0,,63,0,0,0,21,0,23,0,52,0,0,0,0,0,0,0,0
2576,2020,Bihar,10,Begusarai,191,Begusarai,0,28,0,0,0,0,0,12,2,,39,0,16,0,26,0,4,0,44,0,0,0,0,23,0,4,0
2577,2020,Bihar,10,Pashchim Champaran,211,Bettiah,0,30,0,0,0,0,52,23,1,,65,0,42,3,12,0,8,0,92,0,0,0,0,0,0,0,0
2578,2020,Bihar,10,Bhagalpur,192,Bhagalpur,0,17,0,0,0,0,46,10,2,,78,0,39,0,42,2,11,0,102,0,0,0,0,0,2,0,0
2579,2020,Bihar,10,Bhojpur,193,Bhojpur,0,34,0,0,0,0,94,10,1,,0,0,67,0,10,2,42,0,137,0,0,0,0,0,0,2,0
2580,2020,Bihar,10,Buxar,194,Buxar,0,13,0,0,0,0,53,12,0,,15,0,29,0,17,0,3,0,60,0,0,0,0,0,0,0,0
2581,2020,Bihar,10,Darbhanga,195,Darbhanga,0,20,0,0,0,0,80,36,0,,87,0,15,0,23,0,112,0,49,0,0,0,0,0,0,0,0
2582,2020,Bihar,10,Gaya,196,Gaya,0,42,0,0,1,0,108,16,0,,133,0,48,0,56,0,10,0,86,2,0,0,0,0,0,0,0
2583,2020,Bihar,10,Gopalganj,197,Gopalganj,1,30,0,0,0,0,27,14,0,,85,0,16,0,9,0,0,0,56,0,0,0,0,0,0,0,0
2584,2020,Bihar,10,Munger,207,Jamalpur Railway,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,2020,Bihar,10,Jamui,198,Jamui,0,15,0,0,0,0,15,6,1,,25,0,24,0,17,0,15,0,45,0,0,0,0,0,0,0,0
2586,2020,Bihar,10,Jehanabad,199,Jehanabad,0,9,0,0,0,0,9,10,0,,10,0,6,0,7,0,13,0,24,0,0,0,0,0,0,0,0
2587,2020,Bihar,10,Katihar,201,Katihar,1,15,1,0,0,0,51,0,0,,100,0,10,1,49,0,7,0,117,0,0,0,0,0,0,0,0
2588,2020,Bihar,10,Katihar,201,Katihar Railway,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,2020,Bihar,10,Khagaria,202,Khagaria,0,11,0,0,0,0,19,0,0,,37,0,0,0,5,3,0,5,33,0,0,0,0,0,0,0,0
2590,2020,Bihar,10,Kishanganj,203,Kishanganj,0,11,11,1,0,0,34,5,0,,38,0,8,0,27,1,0,1,73,2,0,0,0,0,0,0,0
2591,2020,Bihar,10,Lakhisarai,204,Lakhisarai,0,8,2,0,0,0,20,0,0,,33,0,0,0,6,0,7,0,15,0,0,0,0,0,0,0,0
2592,2020,Bihar,10,Madhepura,205,Madhepura,0,11,0,0,0,0,18,21,0,,31,0,0,0,11,5,1,0,37,0,0,0,0,0,0,0,0
2593,2020,Bihar,10,Madhubani,206,Madhubani,0,30,0,0,0,0,67,18,0,,92,0,20,0,31,0,2,0,140,0,0,0,0,0,0,0,0
2594,2020,Bihar,10,Purbi Champaran,213,Motihari,0,78,0,0,0,0,119,132,0,,99,0,0,1,10,0,0,0,102,0,0,0,0,0,0,0,0
2595,2020,Bihar,10,Munger,207,Munger,1,11,0,0,0,0,22,23,4,,33,0,1,0,14,7,7,0,50,0,0,0,0,0,0,0,0
2596,2020,Bihar,10,Muzaffarpur,208,Muzaffarpur,0,47,0,0,0,0,130,35,0,,161,0,26,0,39,0,8,0,51,1,0,0,0,0,0,0,0
2597,2020,Bihar,10,Muzaffarpur,208,Muzaffarpur Railway,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,2020,Bihar,10,Nalanda,209,Nalanda,0,52,0,0,0,0,82,66,0,,125,0,0,0,28,0,10,0,133,0,0,0,0,0,0,0,0
2599,2020,Bihar,10,Bhagalpur,192,Naugachia,0,4,0,0,0,0,16,6,0,,22,0,10,0,10,12,6,0,24,0,0,0,0,0,1,0,0
2600,2020,Bihar,10,Nawada,210,Nawadah,0,20,0,0,0,0,33,51,0,,72,0,19,0,5,0,17,0,41,0,0,0,0,0,0,0,0
2601,2020,Bihar,10,Patna,212,Patna,0,86,0,0,0,0,242,57,0,,302,0,24,0,69,21,38,0,230,9,0,0,0,0,0,0,0
2602,2020,Bihar,10,Patna,212,Patna Railway,0,1,1,0,0,0,0,0,0,,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
2603,2020,Bihar,10,Rohtas,215,Rohtas,0,25,0,0,0,0,53,5,0,,50,0,12,0,18,0,15,0,52,4,0,0,0,0,0,0,0
2604,2020,Bihar,10,Saharsa,216,Saharsa,0,14,0,0,0,0,15,0,0,,73,0,0,2,10,0,3,0,26,0,0,0,0,0,0,0,0
2605,2020,Bihar,10,Samastipur,217,Samastipur,0,40,6,0,0,0,32,0,0,,53,0,0,0,21,0,32,0,54,0,0,0,0,0,0,0,0
2606,2020,Bihar,10,Saran,218,Saran,0,76,0,0,0,0,97,25,0,,53,0,60,0,20,0,54,0,125,0,0,0,2,0,0,0,0
2607,2020,Bihar,10,Sheikhpura,219,Sheikhpura,0,4,0,0,0,0,11,4,0,,6,0,3,0,1,0,23,0,26,0,0,0,0,0,0,0,0
2608,2020,Bihar,10,Sheohar,220,Sheohar,0,5,0,0,0,0,9,4,0,,9,0,0,0,2,0,4,0,22,0,0,0,0,0,0,0,0
2609,2020,Bihar,10,Sitamarhi,221,Sitamarhi,0,26,0,0,0,0,53,26,0,,177,0,44,0,35,0,4,0,67,0,0,0,0,0,0,0,0
2610,2020,Bihar,10,Siwan,222,Siwan,0,33,0,0,0,0,20,25,0,,50,0,30,0,8,0,2,0,54,0,0,0,0,0,0,0,0
2611,2020,Bihar,10,Supaul,223,Supaul,0,16,0,0,0,0,30,0,0,,107,0,0,0,6,0,0,0,58,0,0,0,0,0,0,0,0
2612,2020,Bihar,10,Vaishali,224,Vaishali,0,63,0,0,0,0,56,44,0,,44,0,0,8,22,11,16,0,76,0,0,0,0,0,0,0,0
2613,2020,Bihar,10,Patna,212,Economic Offences Unit,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,2020,Bihar,10,Patna,212,Anti Terrorist Squad,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,2020,Chhattisgarh,22,Balod,646,Balod,0,3,8,0,0,0,12,0,0,,0,0,0,0,14,0,45,8,0,0,0,0,0,0,0,0,0
2616,2020,Chhattisgarh,22,Balrampur Ramanujganj,649,Balrampur,2,3,12,0,0,0,15,51,0,,0,0,0,3,96,0,56,0,0,0,0,0,0,0,0,0,0
2617,2020,Chhattisgarh,22,Bemetara,650,Bemetra,1,3,7,0,0,0,13,32,0,,0,0,1,0,17,1,37,10,0,0,0,0,0,0,1,2,0
2618,2020,Chhattisgarh,22,Bilaspur,375,Bilaspur,0,12,2,0,0,0,72,0,0,,0,0,0,3,88,106,117,28,0,0,0,0,0,0,0,0,0
2619,2020,Chhattisgarh,22,Bijapur,636,Bizapur,0,0,0,0,0,0,0,15,1,,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0
2620,2020,Chhattisgarh,22,Dakshin Bastar Dantewada,376,Dantewara,0,0,0,0,0,0,2,9,0,,0,0,0,0,5,0,4,5,0,0,0,0,0,0,0,0,0
2621,2020,Chhattisgarh,22,Dhamtari,377,Dhamtari,0,2,9,0,0,0,12,29,1,,1,0,0,0,28,0,39,10,0,0,0,0,0,0,0,0,0
2622,2020,Chhattisgarh,22,Durg,378,Durg,0,2,13,0,0,0,99,139,0,,0,0,0,0,63,3,133,24,0,0,0,0,1,0,5,0,0
2623,2020,Chhattisgarh,22,Gariyaband,645,Gariyaband,0,0,3,0,0,0,4,10,0,,0,0,0,0,14,1,35,12,0,0,0,0,0,0,0,0,0
2624,2020,Chhattisgarh,22,Raipur,387,Grp Raipur,0,0,0,0,0,0,0,2,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2625,2020,Chhattisgarh,22,Bastar,374,Jagdalpur,0,3,4,0,0,0,16,0,0,,0,0,4,0,35,0,20,10,0,0,0,0,0,0,0,0,0
2626,2020,Chhattisgarh,22,Janjgir-Champa,379,Janjgir,0,5,9,0,0,0,33,105,0,,0,0,0,0,35,0,102,13,0,0,0,0,0,0,0,0,0
2627,2020,Chhattisgarh,22,Jashpur,380,Jashpur,0,0,6,0,0,0,15,45,0,,0,0,4,8,54,0,30,10,0,0,0,0,0,0,0,0,0
2628,2020,Chhattisgarh,22,Kabeerdham,382,Kabirdham,0,0,6,0,1,0,22,44,0,,0,0,1,0,24,0,50,4,0,0,0,0,0,0,0,0,0
2629,2020,Chhattisgarh,22,Uttar Bastar Kanker,381,Kanker,0,2,4,0,0,0,10,30,0,,0,0,0,0,42,2,30,6,0,0,0,0,0,0,0,0,0
2630,2020,Chhattisgarh,22,Kondagaon,643,Kondagaon,0,1,1,0,0,0,5,0,0,,3,0,0,0,10,0,7,4,0,0,0,0,0,0,1,0,0
2631,2020,Chhattisgarh,22,Korba,383,Korba,0,5,4,0,0,0,19,44,0,,0,0,0,0,47,0,66,12,0,0,2,0,0,0,2,0,0
2632,2020,Chhattisgarh,22,Korea,384,Koriya,2,2,7,0,0,0,28,50,0,,0,0,0,0,70,0,57,5,0,0,0,0,0,0,0,0,0
2633,2020,Chhattisgarh,22,Mahasamund,385,Mahasamund,0,3,7,0,0,0,8,45,0,,0,0,0,0,47,0,31,8,0,0,0,0,0,0,0,0,0
2634,2020,Chhattisgarh,22,Mungeli,647,Mungali,0,1,6,1,0,0,13,24,0,,1,0,1,0,13,0,39,1,1,0,0,0,0,0,0,0,0
2635,2020,Chhattisgarh,22,Narayanpur,637,Narayanpur,0,0,1,0,0,0,2,5,0,,0,0,0,4,7,0,6,0,0,0,0,0,0,0,0,0,0
2636,2020,Chhattisgarh,22,Raigarh,386,Raigarh,1,6,0,0,0,0,54,0,0,,0,0,0,1,150,0,88,22,1,0,0,0,0,0,0,0,0
2637,2020,Chhattisgarh,22,Raipur,387,Raipur,0,7,14,0,0,0,70,208,0,,0,0,0,0,103,0,116,37,3,0,0,0,0,0,20,0,0
2638,2020,Chhattisgarh,22,Rajnandgaon,388,Rajnandgaon,0,7,0,0,0,0,36,0,0,,0,0,0,1,41,0,78,14,0,0,0,0,0,0,0,0,0
2639,2020,Chhattisgarh,22,Surguja,389,Sarguja,1,1,10,0,0,0,26,56,0,,0,0,0,0,96,0,47,8,1,0,0,0,0,0,1,0,0
2640,2020,Chhattisgarh,22,Sukma,642,Sukma,0,0,0,0,0,0,4,9,0,,0,0,0,0,7,0,2,4,0,0,0,0,0,0,1,0,0
2641,2020,Chhattisgarh,22,Surajpur,648,Surajpur,1,2,9,0,0,0,17,18,1,,0,0,0,0,49,0,36,10,0,0,0,0,0,0,1,0,0
2642,2020,Chhattisgarh,22,Gaurela Pendra Marwahi,734,Gaurela-Pendra-Marwari,0,0,1,0,0,0,1,19,0,,0,0,1,0,4,0,17,1,0,0,0,0,0,0,0,0,0
2643,2020,Goa,30,North Goa,551,North Goa,1,0,0,0,0,0,2,13,0,,0,0,7,5,12,0,29,20,0,0,0,0,0,0,0,0,0
2644,2020,Goa,30,South Goa,552,South Goa,0,0,0,0,0,0,6,10,0,,0,0,1,5,6,0,23,13,0,0,0,0,0,0,0,0,0
2645,2020,Goa,30,North Goa,551,Cid,0,0,0,0,0,0,0,0,0,,0,0,0,6,1,0,5,0,0,0,0,0,0,0,1,0,0
2646,2020,Gujarat,24,Ahmadabad,438,Ahmedabad City,1,0,40,0,0,4,836,48,0,,0,0,7,0,77,0,167,1,0,1,10,6,0,0,2,1,0
2647,2020,Gujarat,24,Ahmadabad,438,Ahmedabad Rural,0,0,11,0,0,0,34,7,0,,0,0,0,1,6,0,20,0,0,0,0,0,0,0,0,0,0
